employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
76836,Operations,region_2,Master's & above,m,sourcing,1,45,3.0,11,0,1,72,1
38626,Procurement,region_30,Bachelor's,f,other,1,36,3.0,3,1,0,74,1
26660,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,5.0,7,1,0,49,1
19741,Sales & Marketing,region_26,Bachelor's,m,other,1,26,3.0,3,0,0,66,1
4558,Analytics,region_22,Bachelor's,m,other,1,27,4.0,2,0,0,81,1
22949,Analytics,region_7,Bachelor's,m,sourcing,1,36,5.0,8,1,0,81,1
49135,Procurement,region_2,Bachelor's,m,other,1,32,3.0,9,0,1,83,1
7968,Procurement,region_13,Master's & above,f,other,1,36,5.0,8,1,0,67,1
50508,Procurement,region_2,Bachelor's,f,other,1,33,3.0,8,1,0,74,1
12844,Operations,region_22,Master's & above,f,other,4,33,5.0,2,1,0,60,1
20140,Finance,region_7,Master's & above,m,sourcing,1,34,4.0,4,1,0,54,1
70550,Analytics,region_22,Bachelor's,f,sourcing,1,27,4.0,4,1,1,84,1
17927,Sales & Marketing,region_2,Bachelor's,f,other,1,49,3.0,8,1,1,92,1
39913,Procurement,region_13,Master's & above,m,sourcing,1,41,3.0,4,1,0,69,1
3878,Finance,region_13,Bachelor's,m,other,1,36,3.0,4,0,0,70,1
69111,Analytics,region_2,Bachelor's,m,other,1,36,5.0,5,0,0,91,1
3443,Technology,region_23,Master's & above,m,other,1,49,2.0,17,1,0,78,1
35772,Procurement,region_2,Master's & above,f,other,1,35,5.0,3,0,0,78,1
29837,Analytics,region_7,Bachelor's,m,sourcing,1,32,5.0,5,1,0,81,1
37637,Analytics,region_19,Bachelor's,m,other,1,34,3.0,7,1,0,86,1
19901,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,43,2.0,4,1,0,91,1
58299,Procurement,region_13,Bachelor's,m,sourcing,1,31,4.0,6,1,0,70,1
44324,Procurement,region_2,Master's & above,f,other,1,46,5.0,5,1,0,68,1
57588,Sales & Marketing,region_7,Bachelor's,m,other,1,28,3.0,3,0,1,91,1
73645,Sales & Marketing,region_34,Bachelor's,m,other,1,28,4.0,4,1,1,97,1
27067,Procurement,region_2,Master's & above,f,other,1,53,2.0,12,1,0,70,1
41085,Analytics,region_29,Bachelor's,m,sourcing,1,30,5.0,4,0,0,83,1
25931,Procurement,region_23,Master's & above,f,other,1,36,3.0,8,1,0,67,1
71595,Analytics,region_22,Bachelor's,m,sourcing,2,27,3.0,3,1,0,81,1
12265,Operations,region_5,Bachelor's,m,other,1,25,3.0,3,1,0,59,1
70077,R&D,region_22,Bachelor's,m,other,1,31,3.0,2,1,1,87,1
22036,Operations,region_22,Bachelor's,f,other,1,32,5.0,8,1,0,58,1
59067,Legal,region_2,Master's & above,m,sourcing,1,56,5.0,13,1,0,58,1
5718,Operations,region_27,Master's & above,m,sourcing,1,48,5.0,20,1,0,62,1
14016,Operations,region_33,Bachelor's,m,other,1,37,2.0,7,1,0,57,1
76861,Analytics,region_22,Master's & above,m,sourcing,1,33,5.0,3,1,0,94,1
5696,Technology,region_22,Master's & above,m,sourcing,1,45,5.0,11,1,0,84,1
3324,Technology,region_2,Master's & above,m,sourcing,1,38,3.0,10,1,0,84,1
60112,Sales & Marketing,region_2,Bachelor's,f,other,1,38,3.0,3,1,0,52,1
3742,Sales & Marketing,region_4,Master's & above,f,sourcing,1,34,5.0,7,1,0,92,1
66900,Operations,region_22,Bachelor's,f,other,1,38,5.0,7,0,1,70,1
74032,Sales & Marketing,region_2,Bachelor's,m,other,1,23,4.0,2,1,0,48,1
56261,Operations,region_7,Bachelor's,f,other,1,43,5.0,10,1,0,59,1
70468,Technology,region_26,Bachelor's,m,other,1,26,3.0,3,1,0,73,1
53685,Operations,region_15,Bachelor's,f,sourcing,1,44,5.0,12,1,0,63,1
19457,Procurement,region_15,Bachelor's,m,other,2,36,5.0,4,1,0,68,1
11951,Operations,region_19,Bachelor's,f,sourcing,1,41,5.0,10,1,0,58,1
27931,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,1.0,5,0,1,59,1
57323,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,29,4.0,2,1,0,50,1
19730,Technology,region_7,Master's & above,f,sourcing,1,51,5.0,3,0,0,93,1
47157,Technology,region_2,Bachelor's,f,sourcing,2,31,5.0,6,1,0,78,1
40154,Procurement,region_2,Bachelor's,m,other,1,31,4.0,6,1,0,71,1
12622,Technology,region_7,Bachelor's,f,other,1,30,3.0,5,1,0,79,1
46806,Technology,region_7,Master's & above,m,other,1,37,5.0,10,0,1,88,1
46708,Procurement,region_7,Master's & above,m,other,1,40,4.0,5,1,0,68,1
22872,Finance,region_2,Master's & above,m,other,3,37,5.0,10,1,0,91,1
26219,Technology,region_26,Bachelor's,f,other,1,28,5.0,2,1,0,81,1
6687,Procurement,region_22,Master's & above,m,sourcing,2,31,5.0,5,1,0,70,1
56449,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,5.0,5,0,0,59,1
2257,R&D,region_4,Master's & above,m,other,1,36,4.0,10,1,0,86,1
19351,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,3.0,4,1,0,48,1
3715,R&D,region_22,Bachelor's,m,sourcing,2,30,4.0,2,1,0,85,1
42643,Sales & Marketing,region_4,Master's & above,m,other,1,38,3.0,4,1,1,51,1
47108,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,41,3.0,13,1,0,48,1
74712,Operations,region_7,Master's & above,m,other,1,37,5.0,9,0,0,70,1
47845,Operations,region_10,Master's & above,m,other,1,35,3.0,8,0,0,72,1
25943,Technology,region_5,Bachelor's,m,other,1,45,5.0,7,1,1,82,1
36032,Sales & Marketing,region_4,Master's & above,m,other,1,35,4.0,7,1,1,50,1
11985,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,35,5.0,4,1,0,51,1
47168,Sales & Marketing,region_3,Master's & above,m,other,1,33,5.0,2,1,0,92,1
28056,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,27,5.0,3,1,0,53,1
34390,Sales & Marketing,region_2,Bachelor's,m,other,1,55,4.0,11,1,0,93,1
12482,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,3.0,4,1,0,52,1
5712,Sales & Marketing,region_28,Bachelor's,m,other,1,35,4.0,12,1,0,64,1
74274,Technology,region_22,Master's & above,m,other,2,33,5.0,5,1,0,81,1
73466,Operations,region_15,Bachelor's,f,other,1,33,5.0,7,1,0,56,1
13834,Operations,region_26,Bachelor's,f,sourcing,1,36,3.0,10,0,0,72,1
62044,Finance,region_28,Bachelor's,f,other,1,26,5.0,2,1,0,60,1
48154,Operations,region_2,Master's & above,f,other,1,37,5.0,3,1,1,56,1
40697,Analytics,region_25,Master's & above,m,other,2,35,3.0,4,1,0,86,1
40884,Analytics,region_22,Bachelor's,m,other,3,38,5.0,2,1,0,87,1
56916,Sales & Marketing,region_13,Bachelor's,m,referred,1,30,3.0,6,0,0,93,1
59539,Analytics,region_3,Bachelor's,m,sourcing,1,28,5.0,4,1,0,88,1
67455,Procurement,region_8,Master's & above,f,sourcing,1,33,3.0,2,1,0,71,1
42476,Technology,region_26,Bachelor's,m,other,2,39,5.0,5,0,0,90,1
67210,Sales & Marketing,region_4,Master's & above,m,other,1,51,3.0,19,0,0,59,1
16978,Operations,region_2,Master's & above,m,other,1,43,3.0,2,1,0,60,1
23423,Finance,region_22,Bachelor's,m,other,1,28,3.0,6,1,0,60,1
72278,Operations,region_4,Bachelor's,m,other,2,35,3.0,9,1,1,98,1
11537,Operations,region_22,Bachelor's,m,other,1,32,3.0,6,1,0,58,1
22303,Procurement,region_2,Master's & above,f,sourcing,1,34,5.0,7,1,0,73,1
26590,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,39,5.0,4,0,0,68,1
12317,Sales & Marketing,region_22,Bachelor's,f,other,1,28,5.0,3,1,0,50,1
7537,Operations,region_7,Master's & above,f,sourcing,1,52,3.0,13,0,0,74,1
62744,Sales & Marketing,region_22,Master's & above,m,other,1,34,3.0,6,0,0,93,1
54778,Analytics,region_7,Master's & above,m,sourcing,2,38,5.0,7,0,0,88,1
72532,Procurement,region_14,Bachelor's,f,other,1,36,3.0,8,0,0,83,1
70165,Analytics,region_25,Bachelor's,m,other,1,30,3.0,2,1,0,82,1
21746,Analytics,region_7,Master's & above,m,other,1,32,4.0,2,0,0,83,1
32192,Sales & Marketing,region_10,Bachelor's,m,other,1,27,5.0,2,1,0,49,1
929,Procurement,region_15,Bachelor's,m,other,1,31,2.0,4,0,0,81,1
65273,Procurement,region_23,Bachelor's,m,sourcing,1,29,4.0,8,1,0,70,1
35196,Technology,region_7,Master's & above,m,other,2,48,3.0,4,0,1,81,1
65703,Technology,region_26,Bachelor's,f,other,1,30,5.0,2,0,0,80,1
35040,Operations,region_22,Bachelor's,f,other,1,34,5.0,5,1,0,61,1
32357,Technology,region_26,Bachelor's,m,other,1,49,5.0,12,1,0,81,1
6258,Operations,region_22,Bachelor's,m,other,2,30,3.0,5,0,0,69,1
78182,Operations,region_22,Bachelor's,m,other,1,28,3.0,4,1,0,59,1
28886,Operations,region_32,Bachelor's,f,sourcing,1,34,4.0,3,1,0,93,1
39874,Analytics,region_22,Bachelor's,m,sourcing,1,28,5.0,2,0,0,92,1
77500,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,40,4.0,6,1,0,59,1
59318,Finance,region_22,Bachelor's,m,other,2,29,4.0,3,0,0,67,1
19176,Finance,region_22,Master's & above,m,sourcing,1,33,4.0,10,1,0,58,1
6129,HR,region_22,Master's & above,m,other,1,38,5.0,6,0,0,64,1
67057,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,33,5.0,4,1,0,51,1
72889,HR,region_2,Bachelor's,f,sourcing,1,36,3.0,4,1,0,49,1
60261,Technology,region_22,Bachelor's,m,other,1,29,3.0,3,0,0,82,1
6017,Technology,region_7,Bachelor's,f,other,1,29,5.0,5,1,0,78,1
569,Procurement,region_17,Bachelor's,m,sourcing,3,33,4.0,7,1,0,70,1
62476,Technology,region_28,Master's & above,m,sourcing,1,34,3.0,2,1,1,80,1
13163,Operations,region_22,Bachelor's,m,other,1,47,3.0,5,0,0,70,1
60188,Operations,region_22,Bachelor's,m,other,3,35,5.0,7,1,0,59,1
4611,Analytics,region_2,Bachelor's,m,other,1,37,5.0,10,1,0,98,1
15573,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,35,5.0,5,1,0,51,1
71583,Operations,region_15,Master's & above,m,other,1,42,5.0,7,0,0,76,1
74880,Analytics,region_28,Bachelor's,m,sourcing,2,27,4.0,4,1,0,78,1
69021,Operations,region_2,Bachelor's,m,other,2,31,4.0,6,1,0,80,1
76323,Sales & Marketing,region_2,Master's & above,m,sourcing,1,43,5.0,6,1,0,50,1
40008,Analytics,region_10,Bachelor's,m,other,1,31,4.0,5,1,0,89,1
37591,Technology,region_1,Master's & above,m,other,1,34,5.0,4,0,0,81,1
45366,Analytics,region_2,Master's & above,m,other,2,35,5.0,4,1,0,84,1
26206,Procurement,region_2,Bachelor's,m,sourcing,1,35,5.0,8,0,0,81,1
45377,Analytics,region_4,Bachelor's,m,other,2,29,4.0,3,1,0,82,1
31312,R&D,region_2,Bachelor's,f,other,1,34,5.0,4,0,0,85,1
53767,Analytics,region_30,Bachelor's,m,sourcing,2,34,5.0,2,1,0,97,1
42554,Sales & Marketing,region_25,Bachelor's,m,other,1,33,5.0,4,1,0,88,1
23773,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,28,3.0,2,0,1,60,1
22509,Procurement,region_2,Master's & above,f,other,1,39,3.0,13,1,0,64,1
58225,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,35,4.0,2,1,0,62,1
4240,Sales & Marketing,region_7,Bachelor's,f,other,1,35,4.0,7,1,0,51,1
11559,Sales & Marketing,region_4,Master's & above,m,sourcing,1,51,5.0,13,1,0,50,1
56540,Sales & Marketing,region_4,Master's & above,m,other,1,56,3.0,12,1,0,51,1
65731,Technology,region_22,Bachelor's,m,other,1,28,3.0,3,1,0,78,1
15115,Operations,region_2,Master's & above,m,sourcing,1,36,3.0,4,0,0,70,1
20069,Procurement,region_17,Master's & above,m,sourcing,1,37,5.0,7,1,0,69,1
42027,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,2.0,10,1,0,51,1
3549,Finance,region_4,Bachelor's,f,sourcing,2,31,3.0,5,0,0,73,1
33159,Sales & Marketing,region_2,Bachelor's,m,other,1,33,3.0,2,0,1,62,1
19522,Analytics,region_22,Bachelor's,m,sourcing,1,29,5.0,3,1,0,83,1
9871,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,3.0,3,1,0,50,1
48446,Analytics,region_2,Bachelor's,f,sourcing,1,35,5.0,4,1,1,89,1
41307,Procurement,region_7,Master's & above,m,other,1,42,1.0,6,1,0,71,1
14031,Operations,region_4,Bachelor's,m,other,1,31,4.0,5,1,0,62,1
74168,Procurement,region_15,Master's & above,f,other,1,55,5.0,4,1,0,74,1
7746,Procurement,region_22,Bachelor's,f,sourcing,1,30,5.0,5,1,0,72,1
68339,Procurement,region_2,Bachelor's,f,other,1,58,5.0,3,1,0,70,1
13455,Technology,region_27,Master's & above,m,other,2,34,3.0,8,0,0,85,1
6978,Procurement,region_2,Master's & above,m,sourcing,2,52,5.0,22,1,0,66,1
39295,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,25,3.0,3,0,0,60,1
72813,Sales & Marketing,region_7,Bachelor's,m,other,2,40,4.0,9,0,0,64,1
52137,Operations,region_22,Bachelor's,f,other,1,60,3.0,8,0,0,77,1
74241,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,34,4.0,7,1,0,52,1
33537,Sales & Marketing,region_3,Master's & above,m,other,1,49,5.0,19,1,0,46,1
45149,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,26,3.0,2,1,0,47,1
43433,Operations,region_4,Bachelor's,m,other,1,33,5.0,8,1,0,86,1
12486,R&D,region_4,Master's & above,f,other,1,34,3.0,3,1,0,81,1
21787,Technology,region_23,Master's & above,m,other,1,43,3.0,9,1,0,79,1
57251,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,3.0,8,1,0,49,1
50330,Legal,region_15,Bachelor's,m,other,2,39,3.0,10,1,0,60,1
21985,Technology,region_2,Master's & above,f,sourcing,1,35,5.0,6,1,0,81,1
10614,Sales & Marketing,region_1,Master's & above,f,other,1,33,3.0,2,0,0,93,1
53926,Sales & Marketing,region_17,Bachelor's,m,other,2,33,4.0,7,0,0,63,1
32644,Sales & Marketing,region_13,Bachelor's,m,other,1,37,3.0,8,1,0,49,1
30290,Procurement,region_7,Bachelor's,m,other,1,33,4.0,8,1,0,71,1
9446,Sales & Marketing,region_12,Bachelor's,f,sourcing,1,27,5.0,1,0,0,61,1
56733,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,32,5.0,6,1,1,49,1
31746,Technology,region_30,Master's & above,f,other,1,34,3.0,4,1,0,79,1
72940,Procurement,region_13,Master's & above,m,other,2,42,3.0,7,0,1,83,1
21441,Sales & Marketing,region_28,Master's & above,m,sourcing,1,31,4.0,4,1,0,52,1
58447,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,4.0,3,1,0,48,1
28361,Finance,region_4,Master's & above,m,sourcing,2,34,2.0,4,0,0,71,1
38893,Finance,region_32,Bachelor's,f,sourcing,1,29,3.0,3,1,0,54,1
30441,Operations,region_2,Master's & above,m,other,1,40,5.0,3,1,1,84,1
75275,Technology,region_22,Master's & above,f,other,1,34,3.0,9,1,0,78,1
9570,Operations,region_2,Master's & above,m,other,2,33,5.0,3,0,0,76,1
5657,Technology,region_5,Master's & above,m,sourcing,2,39,5.0,7,1,0,77,1
44412,Finance,region_32,Bachelor's,m,other,1,28,3.0,1,1,0,60,1
20568,Sales & Marketing,region_26,Bachelor's,m,other,1,54,5.0,9,1,0,51,1
57570,Sales & Marketing,region_2,Bachelor's,m,other,1,24,3.0,2,1,0,47,1
63630,Technology,region_2,Bachelor's,m,referred,1,34,5.0,9,1,0,84,1
8748,Procurement,region_25,Master's & above,m,sourcing,1,34,5.0,4,1,0,92,1
55063,Procurement,region_30,Bachelor's,f,sourcing,1,37,3.0,5,0,1,97,1
67950,Finance,region_7,Bachelor's,m,other,2,30,3.0,3,0,0,70,1
60536,Procurement,region_7,Master's & above,m,sourcing,3,39,5.0,7,0,1,96,1
14725,Analytics,region_2,Master's & above,m,other,1,56,5.0,3,1,1,94,1
72890,Analytics,region_11,Master's & above,m,other,1,39,5.0,3,1,1,97,1
62619,Procurement,region_7,Bachelor's,m,other,1,30,3.0,7,1,0,69,1
4151,Sales & Marketing,region_4,Bachelor's,m,other,1,34,5.0,4,0,1,63,1
21961,Technology,region_7,Bachelor's,f,other,1,31,3.0,2,1,0,78,1
17555,Procurement,region_7,Master's & above,f,other,1,35,5.0,5,1,0,67,1
28327,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,1.0,5,0,0,58,1
18178,Operations,region_15,Bachelor's,m,sourcing,1,36,5.0,4,0,0,72,1
7596,Operations,region_23,Master's & above,m,other,1,40,3.0,12,1,0,63,1
23776,Technology,region_27,Master's & above,m,other,1,39,5.0,10,1,0,78,1
76722,Sales & Marketing,region_2,Bachelor's,m,other,1,41,5.0,4,1,1,48,1
24958,Technology,region_26,Master's & above,m,other,1,41,5.0,4,0,0,90,1
22921,Operations,region_15,Master's & above,m,referred,2,38,3.0,7,1,0,59,1
30004,Procurement,region_2,Bachelor's,f,sourcing,1,35,5.0,6,1,0,71,1
70236,Sales & Marketing,region_2,Master's & above,m,sourcing,1,34,5.0,3,1,0,49,1
21946,Technology,region_7,Bachelor's,f,other,1,29,5.0,2,1,0,85,1
19383,Operations,region_4,Bachelor's,f,other,1,34,4.0,7,0,0,67,1
40318,Analytics,region_22,Bachelor's,f,other,1,28,4.0,5,0,0,84,1
69884,Analytics,region_22,Bachelor's,m,sourcing,1,28,4.0,2,1,0,81,1
62238,Procurement,region_7,Master's & above,m,other,1,36,3.0,6,0,0,94,1
68593,Procurement,region_2,Master's & above,f,other,1,33,5.0,8,0,0,79,1
77706,Procurement,region_2,Bachelor's,f,sourcing,1,53,5.0,11,1,0,71,1
64560,Operations,region_22,Bachelor's,f,other,1,28,5.0,2,1,0,62,1
41769,Operations,region_32,Bachelor's,m,sourcing,1,32,3.0,8,0,0,98,1
67490,HR,region_2,Below Secondary,m,other,1,20,5.0,2,1,0,47,1
61617,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,32,3.0,6,0,0,60,1
65173,Finance,region_4,Master's & above,m,sourcing,1,35,5.0,4,0,0,70,1
49823,Operations,region_22,Bachelor's,m,other,1,42,4.0,5,1,0,58,1
34852,Analytics,region_2,Master's & above,m,other,1,35,3.0,2,1,0,86,1
6132,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,37,5.0,10,0,0,61,1
78281,Operations,region_19,Master's & above,m,other,1,44,3.0,7,1,0,58,1
70520,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,3.0,7,1,0,95,1
44856,Procurement,region_2,Bachelor's,f,sourcing,1,32,5.0,8,1,0,70,1
23752,R&D,region_15,Bachelor's,m,other,1,32,5.0,4,1,0,90,1
55516,Analytics,region_22,Bachelor's,m,sourcing,1,33,4.0,6,1,0,86,1
16834,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,3.0,3,1,0,52,1
23525,Operations,region_4,Master's & above,m,sourcing,1,40,5.0,6,0,0,73,1
73136,Operations,region_15,Master's & above,m,sourcing,1,37,5.0,3,1,0,63,1
12717,Operations,region_2,Bachelor's,m,other,1,38,3.0,13,1,0,63,1
36427,Sales & Marketing,region_27,Bachelor's,m,other,1,25,2.0,3,0,0,65,1
1816,Procurement,region_26,Bachelor's,f,other,1,40,3.0,8,1,0,64,1
48435,Analytics,region_26,Bachelor's,m,other,1,28,3.0,5,1,0,82,1
62005,Analytics,region_25,Bachelor's,m,other,2,27,5.0,3,0,0,86,1
65766,Sales & Marketing,region_11,Bachelor's,m,other,2,28,4.0,3,1,0,50,1
68187,Procurement,region_31,Master's & above,f,sourcing,1,33,2.0,7,1,0,70,1
9921,Operations,region_4,Bachelor's,m,other,1,26,5.0,2,0,0,74,1
17645,Sales & Marketing,region_4,Bachelor's,m,other,1,39,3.0,5,1,0,48,1
42221,Operations,region_2,Bachelor's,m,other,1,31,3.0,7,1,0,59,1
34741,Operations,region_15,Bachelor's,m,sourcing,1,36,3.0,7,0,0,70,1
60544,Sales & Marketing,region_7,Bachelor's,m,other,1,34,4.0,9,1,0,90,1
39580,Technology,region_2,Master's & above,m,other,1,38,5.0,9,1,0,87,1
4937,Analytics,region_22,Bachelor's,m,sourcing,2,28,4.0,2,1,0,89,1
36689,HR,region_2,Bachelor's,f,other,1,34,3.0,5,0,0,61,1
63846,Procurement,region_17,Bachelor's,f,sourcing,3,30,5.0,4,1,0,71,1
41468,Analytics,region_22,Bachelor's,f,sourcing,2,28,4.0,6,1,0,81,1
59171,Analytics,region_7,Master's & above,m,other,1,39,4.0,3,1,1,94,1
50693,Procurement,region_2,Bachelor's,f,sourcing,1,56,5.0,13,1,0,95,1
68564,Technology,region_7,Bachelor's,m,sourcing,1,30,5.0,6,1,0,95,1
30687,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,24,4.0,2,1,0,47,1
6947,Procurement,region_15,Master's & above,m,sourcing,1,35,5.0,3,0,0,83,1
67328,Operations,region_32,Bachelor's,m,other,1,35,4.0,4,1,1,74,1
42017,Procurement,region_17,Bachelor's,m,sourcing,1,39,5.0,10,1,1,86,1
62958,Procurement,region_31,Bachelor's,m,other,1,39,5.0,11,1,1,90,1
56027,Technology,region_33,Bachelor's,m,other,1,32,3.0,6,0,0,90,1
55901,Sales & Marketing,region_10,Master's & above,m,other,1,44,3.0,17,1,0,50,1
35701,Sales & Marketing,region_7,Bachelor's,f,other,2,28,4.0,6,1,0,49,1
19231,Technology,region_16,Bachelor's,f,other,2,45,4.0,5,1,1,82,1
58400,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,34,3.0,8,0,0,62,1
16308,Technology,region_27,Bachelor's,m,other,1,43,3.0,7,0,0,83,1
13334,Operations,region_22,Master's & above,f,other,2,30,5.0,4,0,0,78,1
49512,Analytics,region_28,Bachelor's,m,sourcing,1,33,5.0,5,0,0,99,1
42171,Analytics,region_26,Bachelor's,m,sourcing,1,32,5.0,4,0,0,84,1
71891,Operations,region_4,Bachelor's,m,sourcing,1,31,5.0,4,1,0,63,1
64290,Sales & Marketing,region_27,Bachelor's,m,other,1,31,5.0,5,1,1,95,1
51643,HR,region_26,Bachelor's,m,other,1,32,3.0,4,0,1,58,1
50603,Analytics,region_31,Bachelor's,m,other,2,27,5.0,5,1,0,81,1
15022,Sales & Marketing,region_7,Master's & above,m,other,1,45,3.0,16,1,0,53,1
7044,Sales & Marketing,region_2,Bachelor's,f,other,1,46,5.0,5,0,0,56,1
78140,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,28,4.0,3,1,0,47,1
35927,Operations,region_7,Bachelor's,m,sourcing,1,27,3.0,2,1,0,58,1
61911,Technology,region_2,Below Secondary,m,sourcing,1,23,4.0,1,1,0,82,1
27767,Finance,region_7,Master's & above,m,sourcing,1,35,5.0,7,1,0,59,1
14252,Operations,region_13,Bachelor's,f,other,1,33,3.0,4,0,0,66,1
9327,R&D,region_26,Master's & above,m,other,1,33,4.0,3,1,0,84,1
46467,Operations,region_13,Bachelor's,m,sourcing,1,38,3.0,3,1,1,61,1
55658,Sales & Marketing,region_22,Bachelor's,m,other,2,27,3.0,2,1,0,88,1
30254,Procurement,region_2,Bachelor's,f,sourcing,1,33,5.0,10,1,0,70,1
66170,Technology,region_2,Master's & above,f,other,1,59,4.0,19,1,0,83,1
19645,Operations,region_22,Master's & above,f,other,1,36,3.0,6,0,0,71,1
66916,Procurement,region_15,Master's & above,f,other,1,41,5.0,5,1,1,93,1
58053,Analytics,region_2,Bachelor's,m,sourcing,1,26,3.0,2,1,0,87,1
7804,Analytics,region_19,Bachelor's,m,sourcing,1,35,4.0,2,1,1,86,1
4192,Procurement,region_13,Bachelor's,f,sourcing,1,34,4.0,2,1,0,67,1
39802,Procurement,region_23,Master's & above,f,sourcing,1,41,4.0,5,1,0,67,1
49928,Technology,region_7,Bachelor's,m,other,1,31,3.0,2,1,0,76,1
39159,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,29,3.0,5,1,0,48,1
76117,Analytics,region_29,Master's & above,m,sourcing,1,37,3.0,8,0,0,81,1
25724,Procurement,region_7,Bachelor's,m,sourcing,1,29,5.0,5,1,0,63,1
47580,Technology,region_33,Master's & above,m,other,1,53,2.0,18,0,0,89,1
43097,Operations,region_4,Bachelor's,m,other,1,42,3.0,3,1,0,61,1
54352,Analytics,region_30,Bachelor's,m,sourcing,1,30,3.0,6,1,0,87,1
33907,Operations,region_23,Bachelor's,f,other,1,32,5.0,9,0,0,70,1
15609,Analytics,region_27,Bachelor's,m,sourcing,1,29,4.0,2,1,0,83,1
22595,Operations,region_13,Master's & above,m,other,1,39,3.0,6,1,0,58,1
71422,Sales & Marketing,region_3,Master's & above,m,other,1,40,5.0,3,1,0,46,1
63904,Analytics,region_4,Bachelor's,m,sourcing,1,30,5.0,5,1,1,93,1
45670,Operations,region_22,Master's & above,m,other,2,41,3.0,12,1,0,62,1
31929,Analytics,region_22,Bachelor's,f,referred,2,29,1.0,3,1,0,82,1
12567,Operations,region_19,Bachelor's,m,other,1,32,5.0,7,1,1,60,1
8646,Technology,region_16,Bachelor's,f,other,1,41,3.0,7,1,0,71,1
69918,Operations,region_4,Bachelor's,m,other,1,32,5.0,2,0,0,74,1
65353,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,43,3.0,11,1,0,51,1
58946,Sales & Marketing,region_7,Bachelor's,m,other,1,35,3.0,7,1,0,51,1
16216,Technology,region_23,Bachelor's,m,sourcing,1,31,2.0,5,0,1,95,1
74530,Analytics,region_15,Bachelor's,m,sourcing,1,27,5.0,2,1,0,87,1
1837,Procurement,region_31,Bachelor's,m,sourcing,1,36,1.0,8,0,0,75,1
7211,Technology,region_2,Bachelor's,f,other,1,35,5.0,6,1,0,74,1
36754,Procurement,region_2,Bachelor's,f,other,1,43,5.0,14,1,0,72,1
32577,Sales & Marketing,region_30,Bachelor's,m,other,1,30,4.0,8,1,0,57,1
40192,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,42,4.0,7,1,0,64,1
